980;Vilamoura, Loulé;20.600;Apartment;1;1;57;74;0;3;Not available;Not available
981;Centro, Aveiro;480.120;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
982;Aos Arneiros, Lisboa;450.000;Apartment;4;1;100;110;Not available;Not available;Not available;Not available
983;Centro, Aveiro;496.120;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
984;Monte Abraão, Sintra;150.000;Apartment;2;1;61;71;Not available;Not available;Not available;Not available
985;Centro, Aveiro;501.280;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
986;Aos Arneiros, Lisboa;450.000;Apartment;4;1;100;110;Not available;Not available;Not available;Not available
987;Centro, Aveiro;408.800;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
988;Lordelo, Porto;185.000;Apartment;2;2;93;110;1;2;Elevator;Energy Performance Certificate
989;Centro, Aveiro;409.280;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
990;Cova da Piedade, Almada;265.000;Apartment;3;2;91;101;Not available;Not available;Not available;Not available
991;Centro, Aveiro;485.120;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
992;Centro, Aveiro;506.280;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
993;Aos Arneiros, Lisboa;260.000;Apartment;1;1;48;52;Not available;Not available;Not available;Not available
994;Centro, Aveiro;413.800;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
995;Pêra, Silves;187.000;Apartment;2;1;59;75;0;1;Not available;Not available
996;Olaias, Lisboa;245.000;Apartment;2;1;66;77;Not available;Not available;Not available;Not available
997;Centro, Aveiro;449.640;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
998;Agualva e Mira-Sintra, Lisboa;220.000;Apartment;4;2;120;130;Not available;Not available;Not available;Not available
999;Centro, Aveiro;586.760;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1000;Centro, Aveiro;365.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1001;Centro, Aveiro;300.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1002;Centro, Aveiro;375.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1003;Centro, Aveiro;305.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1004;Centro, Aveiro;310.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1005;Braga (São José de São Lázaro e São João do Souto), Braga;170.000;Apartment;3;2;95;110;1;0;Not available;Not available
1006;Centro, Aveiro;310.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1007;Centro, Aveiro;380.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1008;Centro, Aveiro;315.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1009;Centro, Aveiro;320.000;Apartment;4;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1010;Cova da Piedade, Almada;235.000;Apartment;3;1;70;82;Not available;Not available;Not available;Not available
1011;Seia, São Romão e Lapa dos Dinheiros, Guarda;Under Consultation;Apartment;3;2;127;145;1;0;Not available;Not available
1012;Seia, São Romão e Lapa dos Dinheiros, Guarda;Under Consultation;Apartment;2;2;107;125;1;0;Not available;Not available
1013;Seia, São Romão e Lapa dos Dinheiros, Guarda;Under Consultation;Apartment;3;2;100;149;1;1;Not available;Not available
1014;Mem Martins, Sintra;185.000;Apartment;2;1;72;82;Not available;Not available;Not available;Not available
1015;Queluz e Belas, Lisboa;385.000;Duplex;2;2;94;159;3;7;Elevator;Energy Performance Certificate
1016;Costa da Caparica, Setúbal;279.900;Apartment;2;2;76;76;Not available;Not available;Not available;Not available
1017;Ponta Delgada (São Pedro), Ilha de São Miguel;695.000;Apartment;2;3;123;123;1;1;Not available;Not available
1018;Seia, São Romão e Lapa dos Dinheiros, Guarda;Under Consultation;Apartment;3;2;119;131;1;0;Not available;Not available
1019;Vilamoura, Loulé;240.000;Apartment;1;1;63;70;1;2;Not available;Not available
1020;Ramalde, Porto;Under Consultation;Apartment;4;4;232;232;2;5;Not available;Not available
1021;Centro, Aveiro;435.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1022;Campo de Ourique, Lisboa;840.000;Apartment;3;2;100;132;1;1;Elevator;Energy Performance Certificate
1023;Tavira, Tavira;169.000;Apartment;1;1;54;61;Not available;Not available;Not available;Not available
1024;Senhora da Hora, Matosinhos;322.500;Apartment;3;2;118;135;1;1;Elevator;Energy Performance Certificate
1025;Seia, São Romão e Lapa dos Dinheiros, Guarda;Under Consultation;Apartment;3;2;100;149;1;0;Not available;Not available
1026;Costa da Caparica, Setúbal;268.000;Apartment;1;1;46;50;Not available;Not available;Not available;Not available
1027;Seia, São Romão e Lapa dos Dinheiros, Guarda;Under Consultation;Apartment;2;2;107;125;1;1;Not available;Not available
1028;Vilamoura, Loulé;225.000;Apartment;1;1;61;61;Not available;Not available;Not available;Not available
1029;Funchal (São Pedro), Ilha da Madeira;398.000;Apartment;3;2;100;106;Not available;Not available;Not available;Not available
1030;Trafaria, Almada;260.000;Apartment;2;1;58;63;Not available;Not available;Not available;Not available
1031;Ponta Delgada (São José), Ilha de São Miguel;230.000;Apartment;2;1;93;87;Not available;Not available;Not available;Not available
1032;Pontinha e Famões, Lisboa;139.900;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1033;Praia da Rocha, Portimão;180.000;Apartment;1;1;43;48;Not available;Not available;Not available;Not available
1034;Santa Marinha e São Pedro da Afurada, Porto;530.000;Apartments;3;3;128;158;2;3-9;Elevator;Not available
1035;Santa Marta do Pinhal, Seixal;200.000;Apartment;2;1;91;91;Not available;Not available;Not available;Not available
1036;Seixal, Arrentela e Aldeia de Paio Pires, Setúbal;190.000;Apartment;2;1;65;65;Not available;Not available;Not available;Not available
1037;Costa Cabral, Porto;266.500;Apartment;3;2;88;98;Not available;Not available;Not available;Not available
1038;Centro, Aveiro;365.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1039;Santa Apolónia, Bragança;138.000;Apartment;4;2;119;134;1;2;Not available;Not available
1040;Olivais Sul, Lisboa;268.000;Apartment;2;1;70;70;Not available;Not available;Not available;Not available
1041;Mina de Água, Lisboa;Under Consultation;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1042;Vila Chã, Codal e Vila Cova de Perrinho, Aveiro;196.000;Apartment;3;2;143;143;1;2;Elevator;Energy Performance Certificate
1043;Centro, Aveiro;465.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1044;Venda do Pinheiro, Mafra;220.000;Apartment;2;1;79;97;Not available;Not available;Not available;Not available
1045;Porto, Porto;1.250.000;Apartment;4;5;257;471;3;5;Not available;Not available
1046;Canidelo, Vila Nova de Gaia;199.000;Duplex;2;2;120;128;1;1;Elevator;Energy Performance Certificate
1047;Centro, Aveiro;295.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1048;Porto, Porto;770.000;Apartment;3;3;178;189;2;1;Not available;Not available
1049;Porto, Porto;700.000;Apartment;3;4;188;209;2;1;Not available;Not available
1050;Centro, Aveiro;475.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1051;Porto, Porto;820.000;Apartment;4;5;232;330;3;0;Not available;Not available
1052;Viseu, Viseu;165.000;Apartment;1;1;56;103;1;2;Not available;Not available
1053;Centro, Aveiro;300.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1054;Porto, Porto;600.000;Apartment;3;4;160;238;3;0;Not available;Not available
1055;Samora Correia, Benavente;Under Consultation;Apartment;3;2;176;Not available;Not available;Not available;Not available;Not available
1056;Santa Marinha e São Pedro da Afurada, Porto;650.000;Apartment;3;4;134;154;2;8;Elevator;Energy Performance Certificate
1057;Centro, Aveiro;340.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1058;Praia, Póvoa de Varzim;285.000;Apartment;3;2;110;128;Not available;Not available;Not available;Not available
1059;Centro, Aveiro;290.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1060;Monte da Caparica, Almada;185.000;Apartment;2;1;90;115;1;0;Elevator;Energy Performance Certificate
1061;Continente, Loulé;295.000;Duplex;3;3;101;101;Not available;Not available;Not available;Not available
1062;Centro, Aveiro;320.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1063;Centro, Aveiro;495.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1064;ANSIÃO, Ansião;96.000;Apartment;1;1;53;60;1;1;Not available;Not available
1065;Centro, Aveiro;305.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1066;Santo Tirso, Santo Tirso;215.000;Apartment;3;3;158;158;Not available;Not available;Not available;Not available
1067;Rio Tinto, Porto;219.000;Apartment;3;3;125;159;1;3;Elevator;Energy Performance Certificate
1068;Celas, Coimbra;300.000;Apartment;4;2;108;135;1;0;Not available;Not available
1069;Paços de Ferreira, Porto;265.000;Apartment;3;2;144;190;2;2;Elevator;Energy Performance Certificate
1070;Centro, Aveiro;345.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1071;Eiriz, Porto;175.000;Apartment;3;2;126;151;2;2;Not available;Not available
1072;Monte Gordo, Faro;195.000;Apartment;0;1;53;53;Not available;Not available;Not available;Not available
1073;Centro, Aveiro;295.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1074;Celas, Coimbra;150.000;Apartment;1;1;45;54;Not available;Not available;Not available;Not available
1075;Boavista, Porto;730.000;Apartment;4;3;193;Not available;Not available;Not available;Not available;Not available
1076;Parque das Nações - Expo Norte, Lisboa;499.900;Apartment;2;2;77;77;1;3;Elevator;Energy Performance Certificate
1077;Centro, Aveiro;345.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1078;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;195.000;Apartment;3;2;128;128;2;1;Not available;Not available
1079;Sítio de Sao Pedro/ Alto do Cano, Tavira;765.000;Apartment;3;2;103;119;1;2;Elevator;Energy Performance Certificate
1080;Centro, Aveiro;500.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1081;Ermesinde, Porto;158.000;Apartment;2;2;79;96;1;3;Not available;Not available
1082;Aos Arneiros, Lisboa;375.000;Apartment;2;1;70;76;Not available;Not available;Not available;Not available
1083;Aos Arneiros, Lisboa;375.000;Apartment;2;1;70;76;Not available;Not available;Not available;Not available
1084;Massamá e Monte Abraão, Lisboa;322.500;Apartment;3;2;125;157;1;Not available;Not available;Not available
1085;Almancil Centro, Loulé;330.000;Apartment;3;3;103;128;1;2;Elevator;Not available
1086;Alhandra, Vila Franca de Xira;Under Consultation;Apartment;2;1;81;81;Not available;Not available;Not available;Not available
1087;Aeroporto, Maia;226.750;Apartment;2;2;96;96;1;2;Elevator;Energy Performance Certificate
1088;Centro, Aveiro;335.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1089;Vila Nova de Milfontes, Beja;195.000;Apartment;1;1;70;70;Not available;Not available;Not available;Not available
1090;Centro, Aveiro;385.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1091;Apúlia, Esposende;215.000;Apartment;2;2;93;125;2;1;Not available;Not available
1092;Centro, Aveiro;325.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1093;Sto. Ovídio, Vila Nova de Gaia;215.000;Apartment;2;2;81;101;1;1;Elevator;Energy Performance Certificate
1094;Marvila, Lisboa;365.000;Apartment;3;2;97;97;Not available;Not available;Not available;Not available
1095;Olivais Sul, Lisboa;240.000;Apartment;2;1;55;55;Not available;Not available;Not available;Not available
1096;Centro, Aveiro;350.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1097;Fonte Nova, Lisboa;197.000;Apartment;1;1;36;39;0;0;Not available;Not available
1098;Abraveses, Viseu;160.000;Apartment;3;2;131;179;1;3;Elevator;Energy Performance Certificate
1099;Olivais Norte, Lisboa;320.000;Apartment;3;1;70;70;Not available;Not available;Not available;Not available
1100;Olivais, Coimbra;220.000;Apartment;3;2;142;150;Not available;Not available;Not available;Not available
1101;Santo Tirso, Santo Tirso;153.000;Apartment;3;2;101;101;1;1;Not available;Not available
1102;Oliveira do Douro, Porto;187.500;Apartment;3;2;101;122;1;1;Not available;Not available
1103;Eiras e São Paulo de Frades, Coimbra;215.000;Apartment;3;2;92;106;2;2;Elevator;Energy Performance Certificate
1104;Conceição e Cabanas de Tavira, Faro;175.000;Apartment;0;1;34;34;1;1;Not available;Not available
1105;Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;450.000;Apartment;3;2;98;119;1;0;Elevator;Energy Performance Certificate
1106;Mafamude e Vilar do Paraíso, Porto;189.000;Apartment;3;2;112;133;1;4;Elevator;Energy Performance Certificate
1107;Pedra Mourinha, Portimão;270.000;Apartment;3;2;105;123;1;1;Elevator;Energy Performance Certificate
1108;Oliveira do Douro, Porto;165.000;Apartment;3;2;110;148;1;2;Not available;Not available
1109;Centro, Aveiro;520.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1110;Centro, Aveiro;335.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1111;Canidelo, Porto;240.000;Apartment;2;2;83;110;1;3;Elevator;Energy Performance Certificate
1112;Celas, Coimbra;240.000;Apartment;3;2;78;105;1;0;Not available;Not available
1113;Águas Santas, Porto;175.000;Apartment;3;2;100;118;1;1;Elevator;Energy Performance Certificate
1114;Santa Apolónia, Coimbra;250.000;Apartment;6;3;138;229;6;1;Not available;Not available
1115;Baleal, Peniche;395.000;Duplex;3;3;152;214;2;3;Elevator;Energy Performance Certificate
1116;Centro, Aveiro;375.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1117;Centro, Aveiro;355.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1118;Centro, Aveiro;335.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1119;Cacém e São Marcos, Lisboa;249.000;Apartment;3;2;89;95;1;7;Elevator;Energy Performance Certificate
1120;Canidelo, Porto;265.000;Apartment;3;2;106;106;1;1;Elevator;Energy Performance Certificate
1121;Areia Branca, Lourinhã;792.000;Apartment;4;3;107;176;1;0;Not available;Not available
1122;Algueirão-Mem Martins, Lisboa;220.000;Apartments;1-2;1-2;54-77;62-163;2;3;Elevator;Not available
1123;Alto dos Barronhos, Oeiras;Under Consultation;Apartment;3;2;85;92;Not available;Not available;Not available;Not available
1124;Sé, Santa Maria e Meixedo, Bragança;230.000;Duplex;5;5;206;110;2;4;Elevator;Not available
1125;À Av. Uruguai, Lisboa;338.000;Apartment;2;1;65;81;Not available;Not available;Not available;Not available
1126;Vila Nova Caparica, Almada;289.000;Apartment;3;2;96;128;0;1;Elevator;Energy Performance Certificate
1127;Encosta da Barata, Abrantes;Under Consultation;Apartment;3;2;111;111;Not available;Not available;Not available;Not available
1128;Garajau, Santa Cruz;183.000;Apartment;1;1;68;82;1;0;Elevator;Energy Performance Certificate
1129;Alcântara, Lisboa;1.085.000;Apartment;3;3;150;155;Not available;Not available;Not available;Not available
1130;Moreira, Porto;198.900;Apartment;1;2;56;59;1;Not available;Not available;Not available
1131;Santa Marinha e São Pedro da Afurada, Porto;179.000;Apartment;0;1;Not available;Not available;Not available;Not available;Not available;Not available
1132;Arca d´ Água, Porto;233.000;Apartment;1;1;Not available;Not available;Not available;Not available;Not available;Not available
1133;Valongo, Valongo;230.000;Apartment;3;2;90;185;1;4;Elevator;Energy Performance Certificate
1134;Lagos, Lagos;Under Consultation;Apartment;2;1;78;88;Not available;Not available;Not available;Not available
1135;Algueirão-Mem Martins, Lisboa;190.000;Apartment;3;2;70;100;1;3;Not available;Not available
1136;OVAR Centro, Ovar;135.000;Apartment;2;1;70;73;Not available;Not available;Not available;Not available
1137;Baleal, Peniche;280.000;Apartment;2;1;86;102;Not available;Not available;Not available;Not available
1138;À Av. Uruguai, Lisboa;399.900;Apartment;3;2;85;91;Not available;Not available;Not available;Not available
1139;Valongo, Porto;165.000;Apartment;2;1;78;83;1;2;Not available;Not available
1140;Montijo e Afonsoeiro, Setúbal;Under Consultation;Apartment;3;2;94;88;Not available;Not available;Not available;Not available
1141;GAIA Madalena, Vila Nova de Gaia;335.000;Apartment;3;3;107;107;2;2;Elevator;Energy Performance Certificate
1142;Chinicato, Lagos;Under Consultation;Apartment;2;2;98;123;1;2;Not available;Not available
1143;Qta do Marquês, Oeiras;460.000;Apartment;3;2;93;118;1;4;Elevator;Energy Performance Certificate
1144;Antas, Porto;210.000;Apartment;2;2;101;129;1;2;Not available;Not available
1145;Senhora da Hora, Matosinhos;230.000;Apartment;3;2;92;92;Not available;Not available;Not available;Not available
1146;Ramalde, Porto;189.000;Apartment;3;1;85;85;0;0;Not available;Not available
1147;Olivais, Lisboa;249.000;Apartment;2;1;72;72;Not available;Not available;Not available;Not available
1148;Antas, Porto;590.000;Apartment;3;3;165;197;2;1;Elevator;Energy Performance Certificate
1149;Miratejo, Seixal;159.000;Apartment;2;1;63;72;Not available;Not available;Not available;Not available
1150;Bairro das Amendoeiras, Lisboa;250.000;Apartment;3;1;92;92;Not available;Not available;Not available;Not available
1151;Foz do Douro, Porto;1.050.000;Apartment;4;3;192;259;3;2;Elevator;Energy Performance Certificate
1152;Rio Tinto - Areosa, Gondomar;139.500;Apartment;2;1;80;85;Not available;Not available;Not available;Not available
1153;Lamego (Almacave e Sé), Viseu;215.000;Duplex;4;3;131;165;1;0;Elevator;Energy Performance Certificate
1154;Damaia de Cima, Amadora;255.000;Apartment;2;2;93;98;Not available;Not available;Not available;Not available
1155;Damaia de Cima, Amadora;255.000;Apartment;2;2;93;98;Not available;Not available;Not available;Not available
1156;Damaia de Cima, Amadora;255.000;Apartment;3;2;85;90;Not available;Not available;Not available;Not available
1157;Paços de Ferreira, Porto;250.000;Apartment;3;3;133;148;2;2;Not available;Not available
1158;Bragaparque, Braga;229.900;Apartment;3;2;104;106;1;1;Elevator;Energy Performance Certificate
1159;Avenidas Novas, Lisboa;345.000;Apartment;0;1;43;54;1;2;Elevator;Energy Performance Certificate
1160;Mafamude e Vilar do Paraíso, Porto;263.000;Apartment;3;2;85;100;1;1;Not available;Not available
1161;QUINTA DA FÁBRICA DA PÓLVORA, Seixal;352.500;Apartment;3;2;107;135;1;1;Elevator;Energy Performance Certificate
1162;Mafamude e Vilar do Paraíso, Porto;495.000;Apartment;5;3;218;233;2;1;Not available;Not available
1163;Santo António, Lisboa;1.100.000;Duplex;4;2;160;180;Not available;Not available;Not available;Not available
1164;Vermoeira, Mafra;284.000;Apartment;5;3;144;245;2;1;Not available;Not available
1165;Santa Marinha e São Pedro da Afurada, Porto;690.000;Apartment;3;3;222;295;3;10;Elevator;Energy Performance Certificate
1166;Vila Nova de Gaia, Vila Nova de Gaia;190.000;Apartment;1;1;61;90;1;1;Elevator;Energy Performance Certificate
1167;Caniço, Ilha da Madeira;298.000;Apartment;3;2;124;170;2;1;Not available;Not available
1168;Peniche, Peniche;149.500;Apartment;2;1;65;95;1;1;Not available;Not available
1169;Caniço de Baixo, Santa Cruz;345.000;Apartment;2;1;96;118;1;Not available;Not available;Not available
1170;Celas, Coimbra;420.000;Apartment;4;2;145;163;1;4;Elevator;Energy Performance Certificate
1171;Caniço de Baixo, Santa Cruz;345.000;Apartment;2;1;96;118;1;Not available;Not available;Not available
1172;Celas, Coimbra;420.000;Apartment;4;2;145;163;1;4;Elevator;Energy Performance Certificate
1173;Valongo, Porto;382.000;Apartment;3;3;138;138;2;5;Elevator;Energy Performance Certificate
1174;Sé, Santa Maria e Meixedo, Bragança;89.000;Apartment;2;1;Not available;Not available;Not available;Not available;Not available;Not available
1175;Avenidas Novas, Lisboa;840.000;Apartment;3;3;183;183;2;5;Not available;Not available
1176;Quarteira, Faro;260.000;Apartment;1;1;77;92;1;1;Not available;Not available
1177;Portimão, Faro;355.000;Apartment;2;2;95;140;2;2;Elevator;Energy Performance Certificate
1178;Corujeira, Porto;288.900;Apartment;1;1;48;56;1;5;Elevator;Not available
1179;Corujeira, Porto;255.900;Apartment;1;1;45;53;1;5;Elevator;Not available
1180;SJM 4, São João da Madeira;290.000;Apartment;3;3;139;150;1;1;Elevator;Energy Performance Certificate
1181;Sé, Santa Maria e Meixedo, Bragança;139.000;Apartment;3;2;Not available;Not available;Not available;Not available;Not available;Not available
1182;Portela, Loures;350.000;Apartment;3;2;125;125;1;6;Not available;Not available
1183;Imaculado Coração de Maria, Ilha da Madeira;305.000;Apartment;1;1;44;52;1;6;Not available;Not available
1184;Loures, Loures;264.000;Apartment;2;1;97;97;1;3;Elevator;Energy Performance Certificate
1185;Lumiar, Lisboa;549.000;Apartment;3;3;135;135;1;4;Not available;Not available
1186;Corujeira, Porto;288.000;Apartment;1;1;48;56;1;2;Elevator;Not available
1187;Madragoa, Lisboa, Lisboa;225.000;Apartment;1;1;26;26;Not available;Not available;Not available;Not available
1188;Corujeira, Porto;255.255;Apartment;1;1;45;53;1;2;Elevator;Not available
1189;Campanhã, Porto;394.000;Apartment;2;2;71;83;1;2;Elevator;Not available
1190;Areeiro, Lisboa;330.000;Apartment;4;2;109;109;Not available;Not available;Not available;Not available
1191;Corujeira, Porto;402.000;Apartment;2;2;66;78;1;2;Elevator;Not available
1192;Valpaços e Sanfins, Vila Real;103.000;Apartment;3;2;80;95;Not available;Not available;Not available;Not available
1193;Corujeira, Porto;272.500;Apartment;1;1;48;56;1;1;Elevator;Not available
1194;Olivais Sul, Lisboa;550.000;Apartment;5;2;165;165;Not available;Not available;Not available;Not available
1195;Corujeira, Porto;255.000;Apartment;1;1;46;53;1;1;Elevator;Not available
1196;Corujeira, Porto;390.000;Apartment;2;2;71;83;1;1;Elevator;Not available
1197;Recardães e Espinhel, Aveiro;170.000;Apartment;3;2;130;139;Not available;Not available;Not available;Not available
1198;Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau), Santarém;140.000;Apartment;3;2;100;100;Not available;Not available;Not available;Not available
1199;Feijó, Almada;199.500;Apartment;2;1;75;85;Not available;Not available;Not available;Not available
1200;Areeiro, Lisboa;210.000;Apartment;1;1;35;37;Not available;Not available;Not available;Not available
1201;Casa Branca, Funchal;200.000;Apartment;1;1;66;73;1;2;Elevator;Energy Performance Certificate
1202;Monserrate, Viana do Castelo;199.000;Apartment;3;2;121;121;1;0;Elevator;Energy Performance Certificate
1203;Arcozelo, Braga;Under Consultation;Apartment;3;2;104;104;1;4;Elevator;Energy Performance Certificate
1204;Monte Verde, Tavira;195.000;Apartment;1;1;46;63;1;2;Not available;Not available
1205;Serra de Carnaxide, Oeiras;480.000;Apartment;3;2;107;115;2;1;Elevator;Energy Performance Certificate
1206;Vila Nova de Famalicão e Calendário, Braga;188.500;Apartment;3;3;128;128;Not available;Not available;Not available;Not available
1207;Águas Belas, Santarém;107.000;Apartment;1;1;53;56;1;Not available;Not available;Not available
1208;Fundão, Fundão;Under Consultation;Apartment;2;1;66;86;Not available;Not available;Not available;Not available
1209;S. Miguel, Ovar;105.000;Apartment;0;1;32;32;1;0;Not available;Not available
1210;Arca d´ Água, Porto;330.000;Apartment;3;3;136;145;Not available;Not available;Not available;Not available
1211;Lumiar, Lisboa;298.000;Apartment;2;1;114;114;1;9;Not available;Not available
1212;Sesmarias, Portimão;377.500;Apartment;2;2;101;119;2;2;Elevator;Energy Performance Certificate
1213;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;120.000;Apartment;2;1;70;70;Not available;Not available;Not available;Not available
1214;Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Braga;175.000;Apartment;1;1;47;56;1;2;Elevator;Energy Performance Certificate
1215;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;119.000;Apartment;2;1;80;80;Not available;Not available;Not available;Not available
1216;Nogueira, Fraião e Lamaçães, Braga;460.000;Apartment;6;3;240;296;2;1;Not available;Not available
1217;Caparica, Almada;345.000;Apartment;3;2;99;102;1;2;Not available;Not available
1218;Faro (Sé e São Pedro), Faro;210.000;Apartment;2;1;70;97;Not available;Not available;Not available;Not available
1219;Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;410.000;Apartment;2;2;120;134;Not available;Not available;Not available;Not available
1220;Camarate, Unhos e Apelação, Lisboa;55.000;Apartment;4;2;75;75;Not available;Not available;Not available;Not available
1221;Real, Ataíde e Oliveira, Porto;169.000;Apartment;3;2;123;123;3;2;Not available;Not available
1222;Pinhal Novo, Setúbal;175.800;Apartment;2;1;88;94;Not available;Not available;Not available;Not available
1223;Gondomar (São Cosme), Valbom e Jovim, Porto;245.000;Apartment;2;2;103;137;2;Not available;Not available;Not available
1224;Gondomar (São Cosme), Valbom e Jovim, Porto;367.500;Apartment;4;3;135;159;2;2;Not available;Not available
1225;Gondomar (São Cosme), Valbom e Jovim, Porto;310.000;Apartment;3;3;110;129;2;2;Not available;Not available
1226;Gondomar (São Cosme), Valbom e Jovim, Porto;310.000;Apartment;3;3;110;129;2;2;Not available;Not available
1227;Gondomar (São Cosme), Valbom e Jovim, Porto;347.500;Apartment;3;3;135;158;2;2;Not available;Not available
1228;Gondomar (São Cosme), Valbom e Jovim, Porto;270.000;Apartment;2;2;95;112;2;1;Not available;Not available
1229;Gondomar (São Cosme), Valbom e Jovim, Porto;365.000;Apartment;4;3;135;159;2;1;Not available;Not available
1230;Gondomar (São Cosme), Valbom e Jovim, Porto;307.500;Apartment;3;2;110;129;2;1;Not available;Not available
1231;Gondomar (São Cosme), Valbom e Jovim, Porto;307.500;Apartment;3;3;110;129;2;1;Not available;Not available
1232;Gondomar (São Cosme), Valbom e Jovim, Porto;345.000;Apartment;3;3;135;158;2;1;Not available;Not available
1233;Gondomar (São Cosme), Valbom e Jovim, Porto;262.500;Apartment;2;2;91;108;2;1;Not available;Not available
1234;Gondomar (São Cosme), Valbom e Jovim, Porto;205.000;Apartment;2;3;72;86;2;0;Not available;Not available
1235;Gondomar (São Cosme), Valbom e Jovim, Porto;367.500;Apartment;4;3;135;158;2;Not available;Not available;Not available
1236;Gondomar (São Cosme), Valbom e Jovim, Porto;310.000;Apartment;3;3;107;126;2;0;Not available;Not available
1237;Gondomar (São Cosme), Valbom e Jovim, Porto;347.500;Apartment;3;3;135;158;2;0;Not available;Not available
1238;Gondomar (São Cosme), Valbom e Jovim, Porto;245.000;Apartment;2;2;103;137;2;0;Not available;Not available
1239;Santa Marinha e São Pedro da Afurada, Porto;198.000;Apartment;0;1;41;51;1;3;Not available;Not available
1240;São Sebastião de Guerreiros, Loures;185.000;Apartment;2;1;75;94;Not available;Not available;Not available;Not available
1241;Carnaxide, Oeiras;495.000;Apartment;3;2;110;124;1;2;Elevator;Energy Performance Certificate
1242;Santa Marinha e Afurada, Vila Nova de Gaia;198.000;Apartment;0;1;41;51;1;Not available;Not available;Not available
1243;Campo de Ourique, Lisboa;370.000;Apartment;1;1;55;77;Not available;Not available;Not available;Not available
1244;Laranjeiras Metro, Lisboa;820.000;Apartment;4;2;170;190;2;2;Elevator;Energy Performance Certificate
1245;Largo da Paz, Lisboa;260.000;Apartment;1;1;44;50;Not available;Not available;Not available;Not available
1246;Amial, Porto;190.000;Apartment;3;1;93;93;Not available;Not available;Not available;Not available
1247;Hospital S. João, Maia;210.000;Apartment;1;1;46;Not available;Not available;Not available;Not available;Not available
